缺陷No.,单元ID,单元名称,类别No.,类别名称,图像文件名,重心Y,重心X,面积,体积,最大浓淡等级,平均浓淡等级,明暗,主轴长,副轴长,主轴角,针状度,周长,圆形度,等价椭圆主轴长,等价椭圆副轴长,等价椭圆主轴·副轴比,feret直径X,feret直径Y
940,2,"瑕疵",0,"未分类(类别01-19以外)","0000000940_00_000461_001009.bmp",+461.600,+1009.863,23456,,,,,,,,,,,,,,,
941,2,"瑕疵",0,"未分类(类别01-19以外)","0000000941_00_000459_001009.bmp",+459.291,+1009.804,23552,,,,,,,,,,,,,,,
942,2,"瑕疵",0,"未分类(类别01-19以外)","0000000942_00_000458_001009.bmp",+458.367,+1009.756,23632,,,,,,,,,,,,,,,
943,2,"瑕疵",0,"未分类(类别01-19以外)","0000000943_00_000463_001009.bmp",+463.699,+1009.746,23648,,,,,,,,,,,,,,,
944,2,"瑕疵",0,"未分类(类别01-19以外)","0000000944_00_000461_001009.bmp",+461.275,+1009.766,23616,,,,,,,,,,,,,,,
945,2,"瑕疵",0,"未分类(类别01-19以外)","0000000945_00_000460_001009.bmp",+460.425,+1009.795,23568,,,,,,,,,,,,,,,
946,2,"瑕疵",0,"未分类(类别01-19以外)","0000000946_00_000462_001009.bmp",+462.391,+1009.873,23440,,,,,,,,,,,,,,,
947,2,"瑕疵",0,"未分类(类别01-19以外)","0000000947_00_000458_001009.bmp",+458.902,+1009.814,23536,,,,,,,,,,,,,,,
948,2,"瑕疵",0,"未分类(类别01-19以外)","0000000948_00_000462_001009.bmp",+462.173,+1009.737,23664,,,,,,,,,,,,,,,
949,2,"瑕疵",0,"未分类(类别01-19以外)","0000000949_00_000460_001009.bmp",+460.919,+1009.727,23680,,,,,,,,,,,,,,,
950,2,"瑕疵",0,"未分类(类别01-19以外)","0000000950_00_000459_001010.bmp",+459.610,+1010.041,23168,,,,,,,,,,,,,,,
951,2,"瑕疵",0,"未分类(类别01-19以外)","0000000951_00_000460_001009.bmp",+460.685,+1009.717,23696,,,,,,,,,,,,,,,
952,2,"瑕疵",0,"未分类(类别01-19以外)","0000000952_00_000462_001009.bmp",+462.335,+1009.746,23648,,,,,,,,,,,,,,,
953,2,"瑕疵",0,"未分类(类别01-19以外)","0000000953_00_000458_001009.bmp",+458.724,+1009.853,23472,,,,,,,,,,,,,,,
954,2,"瑕疵",0,"未分类(类别01-19以外)","0000000954_00_000460_001009.bmp",+460.640,+1009.670,23776,,,,,,,,,,,,,,,
955,2,"瑕疵",0,"未分类(类别01-19以外)","0000000955_00_000460_001009.bmp",+460.729,+1009.603,23888,,,,,,,,,,,,,,,
956,2,"瑕疵",0,"未分类(类别01-19以外)","0000000956_00_000460_001009.bmp",+460.941,+1009.775,23600,,,,,,,,,,,,,,,
957,2,"瑕疵",0,"未分类(类别01-19以外)","0000000957_00_000459_001009.bmp",+459.956,+1009.795,23568,,,,,,,,,,,,,,,
958,2,"瑕疵",0,"未分类(类别01-19以外)","0000000958_00_000462_001009.bmp",+462.159,+1009.756,23632,,,,,,,,,,,,,,,
959,2,"瑕疵",0,"未分类(类别01-19以外)","0000000959_00_000459_001009.bmp",+459.095,+1009.737,23664,,,,,,,,,,,,,,,
960,2,"瑕疵",0,"未分类(类别01-19以外)","0000000960_00_000461_001009.bmp",+461.601,+1009.834,23504,,,,,,,,,,,,,,,
961,2,"瑕疵",0,"未分类(类别01-19以外)","0000000961_00_000464_001010.bmp",+464.373,+1010.041,23168,,,,,,,,,,,,,,,
962,2,"瑕疵",0,"未分类(类别01-19以外)","0000000962_00_000460_001009.bmp",+460.787,+1009.766,23616,,,,,,,,,,,,,,,
963,2,"瑕疵",0,"未分类(类别01-19以外)","0000000963_00_000458_001009.bmp",+458.789,+1009.834,23504,,,,,,,,,,,,,,,
964,2,"瑕疵",0,"未分类(类别01-19以外)","0000000964_00_000463_001009.bmp",+463.562,+1009.804,23552,,,,,,,,,,,,,,,
965,2,"瑕疵",0,"未分类(类别01-19以外)","0000000965_00_000460_001009.bmp",+460.359,+1009.746,23648,,,,,,,,,,,,,,,
966,2,"瑕疵",0,"未分类(类别01-19以外)","0000000966_00_000458_001009.bmp",+458.956,+1009.873,23440,,,,,,,,,,,,,,,
967,2,"瑕疵",0,"未分类(类别01-19以外)","0000000967_00_000461_001009.bmp",+461.589,+1009.651,23808,,,,,,,,,,,,,,,
968,2,"瑕疵",0,"未分类(类别01-19以外)","0000000968_00_000461_001009.bmp",+461.410,+1009.708,23712,,,,,,,,,,,,,,,
969,2,"瑕疵",0,"未分类(类别01-19以外)","0000000969_00_000460_001009.bmp",+460.542,+1009.603,23888,,,,,,,,,,,,,,,
970,2,"瑕疵",0,"未分类(类别01-19以外)","0000000970_00_000462_001009.bmp",+462.731,+1009.775,23600,,,,,,,,,,,,,,,
971,2,"瑕疵",0,"未分类(类别01-19以外)","0000000971_00_000460_001009.bmp",+460.713,+1009.603,23888,,,,,,,,,,,,,,,
972,2,"瑕疵",0,"未分类(类别01-19以外)","0000000972_00_000459_001009.bmp",+459.406,+1009.824,23520,,,,,,,,,,,,,,,
973,2,"瑕疵",0,"未分类(类别01-19以外)","0000000973_00_000463_001009.bmp",+463.062,+1009.863,23456,,,,,,,,,,,,,,,
974,2,"瑕疵",0,"未分类(类别01-19以外)","0000000974_00_000459_001009.bmp",+459.769,+1009.932,23344,,,,,,,,,,,,,,,
975,2,"瑕疵",0,"未分类(类别01-19以外)","0000000975_00_000682_000751.bmp",+682.500,+751.500,16,,,,,,,,,,,,,,,
976,2,"瑕疵",0,"未分类(类别01-19以外)","0000000976_00_000460_001010.bmp",+460.288,+1010.072,23120,,,,,,,,,,,,,,,
977,2,"瑕疵",0,"未分类(类别01-19以外)","0000000977_00_000457_001010.bmp",+457.430,+1010.021,23200,,,,,,,,,,,,,,,
978,2,"瑕疵",0,"未分类(类别01-19以外)","0000000978_00_000462_001009.bmp",+462.724,+1009.708,23712,,,,,,,,,,,,,,,
979,2,"瑕疵",0,"未分类(类别01-19以外)","0000000979_00_000462_001010.bmp",+462.825,+1010.102,23072,,,,,,,,,,,,,,,
980,2,"瑕疵",0,"未分类(类别01-19以外)","0000000980_00_000461_001009.bmp",+461.263,+1009.785,23584,,,,,,,,,,,,,,,
981,2,"瑕疵",0,"未分类(类别01-19以外)","0000000981_00_000460_001009.bmp",+460.190,+1009.892,23408,,,,,,,,,,,,,,,
982,2,"瑕疵",0,"未分类(类别01-19以外)","0000000982_00_000461_001009.bmp",+461.435,+1009.912,23376,,,,,,,,,,,,,,,
983,2,"瑕疵",0,"未分类(类别01-19以外)","0000000983_00_000461_001009.bmp",+461.484,+1009.689,23744,,,,,,,,,,,,,,,
984,2,"瑕疵",0,"未分类(类别01-19以外)","0000000984_00_000456_001009.bmp",+456.612,+1009.922,23360,,,,,,,,,,,,,,,
985,2,"瑕疵",0,"未分类(类别01-19以外)","0000000985_00_000460_001009.bmp",+460.335,+1009.981,23264,,,,,,,,,,,,,,,
986,2,"瑕疵",0,"未分类(类别01-19以外)","0000000986_00_000461_001009.bmp",+461.149,+1009.981,23264,,,,,,,,,,,,,,,
987,2,"瑕疵",0,"未分类(类别01-19以外)","0000000987_00_000460_001010.bmp",+460.118,+1010.031,23184,,,,,,,,,,,,,,,
988,2,"瑕疵",0,"未分类(类别01-19以外)","0000000988_00_000461_001009.bmp",+461.474,+1009.863,23456,,,,,,,,,,,,,,,
989,2,"瑕疵",0,"未分类(类别01-19以外)","0000000989_00_000460_001009.bmp",+460.934,+1009.991,23248,,,,,,,,,,,,,,,
990,2,"瑕疵",0,"未分类(类别01-19以外)","0000000990_00_000459_001009.bmp",+459.083,+1009.651,23808,,,,,,,,,,,,,,,
991,2,"瑕疵",0,"未分类(类别01-19以外)","0000000991_00_000459_001010.bmp",+459.282,+1010.001,23232,,,,,,,,,,,,,,,
992,2,"瑕疵",0,"未分类(类别01-19以外)","0000000992_00_000459_001009.bmp",+459.621,+1009.824,23520,,,,,,,,,,,,,,,
993,2,"瑕疵",0,"未分类(类别01-19以外)","0000000993_00_000459_001009.bmp",+459.446,+1009.981,23264,,,,,,,,,,,,,,,
994,2,"瑕疵",0,"未分类(类别01-19以外)","0000000994_00_000457_001010.bmp",+457.442,+1010.001,23232,,,,,,,,,,,,,,,
995,2,"瑕疵",0,"未分类(类别01-19以外)","0000000995_00_000460_001009.bmp",+460.205,+1009.814,23536,,,,,,,,,,,,,,,
996,2,"瑕疵",0,"未分类(类别01-19以外)","0000000996_00_000460_001010.bmp",+460.164,+1010.001,23232,,,,,,,,,,,,,,,
997,2,"瑕疵",0,"未分类(类别01-19以外)","0000000997_00_000460_001009.bmp",+460.541,+1009.863,23456,,,,,,,,,,,,,,,
998,2,"瑕疵",0,"未分类(类别01-19以外)","0000000998_00_000460_001009.bmp",+460.951,+1009.883,23424,,,,,,,,,,,,,,,
999,2,"瑕疵",0,"未分类(类别01-19以外)","0000000999_00_000463_001010.bmp",+463.590,+1010.102,23072,,,,,,,,,,,,,,,
1000,2,"瑕疵",0,"未分类(类别01-19以外)","0000001000_00_000460_001009.bmp",+460.905,+1009.727,23680,,,,,,,,,,,,,,,
1001,2,"瑕疵",0,"未分类(类别01-19以外)","0000001001_00_000462_001009.bmp",+462.121,+1009.843,23488,,,,,,,,,,,,,,,
1002,2,"瑕疵",0,"未分类(类别01-19以外)","0000001002_00_000458_001009.bmp",+458.437,+1009.922,23360,,,,,,,,,,,,,,,
1003,2,"瑕疵",0,"未分类(类别01-19以外)","0000001003_00_000457_001009.bmp",+457.448,+1009.853,23472,,,,,,,,,,,,,,,
1004,2,"瑕疵",0,"未分类(类别01-19以外)","0000001004_00_000461_001009.bmp",+461.692,+1009.912,23376,,,,,,,,,,,,,,,
1005,2,"瑕疵",0,"未分类(类别01-19以外)","0000001005_00_000463_001009.bmp",+463.020,+1009.766,23616,,,,,,,,,,,,,,,
1006,2,"瑕疵",0,"未分类(类别01-19以外)","0000001006_00_000458_001009.bmp",+458.634,+1009.883,23424,,,,,,,,,,,,,,,
1007,2,"瑕疵",0,"未分类(类别01-19以外)","0000001007_00_000461_001009.bmp",+461.672,+1009.892,23408,,,,,,,,,,,,,,,
1008,2,"瑕疵",0,"未分类(类别01-19以外)","0000001008_00_000459_001009.bmp",+459.583,+1009.746,23648,,,,,,,,,,,,,,,
1009,2,"瑕疵",0,"未分类(类别01-19以外)","0000001009_00_000459_001009.bmp",+459.794,+1009.962,23296,,,,,,,,,,,,,,,
1010,2,"瑕疵",0,"未分类(类别01-19以外)","0000001010_00_000459_001009.bmp",+459.223,+1009.746,23648,,,,,,,,,,,,,,,
1011,2,"瑕疵",0,"未分类(类别01-19以外)","0000001011_00_000462_001010.bmp",+462.657,+1010.021,23200,,,,,,,,,,,,,,,
1012,2,"瑕疵",0,"未分类(类别01-19以外)","0000001012_00_000458_001009.bmp",+458.772,+1009.804,23552,,,,,,,,,,,,,,,
1013,2,"瑕疵",0,"未分类(类别01-19以外)","0000001013_00_000460_001009.bmp",+460.589,+1009.853,23472,,,,,,,,,,,,,,,
1014,2,"瑕疵",0,"未分类(类别01-19以外)","0000001014_00_000461_001009.bmp",+461.603,+1009.892,23408,,,,,,,,,,,,,,,
1015,2,"瑕疵",0,"未分类(类别01-19以外)","0000001015_00_000461_001009.bmp",+461.346,+1009.594,23904,,,,,,,,,,,,,,,
1016,2,"瑕疵",0,"未分类(类别01-19以外)","0000001016_00_000457_001009.bmp",+457.911,+1009.843,23488,,,,,,,,,,,,,,,
1017,2,"瑕疵",0,"未分类(类别01-19以外)","0000001017_00_000463_001009.bmp",+463.801,+1009.824,23520,,,,,,,,,,,,,,,
1018,2,"瑕疵",0,"未分类(类别01-19以外)","0000001018_00_000462_001009.bmp",+462.869,+1009.873,23440,,,,,,,,,,,,,,,
1019,2,"瑕疵",0,"未分类(类别01-19以外)","0000001019_00_000461_001010.bmp",+461.032,+1010.021,23200,,,,,,,,,,,,,,,
1020,2,"瑕疵",0,"未分类(类别01-19以外)","0000001020_00_000460_001009.bmp",+460.484,+1009.843,23488,,,,,,,,,,,,,,,
1021,2,"瑕疵",0,"未分类(类别01-19以外)","0000001021_00_000458_001009.bmp",+458.310,+1009.981,23264,,,,,,,,,,,,,,,
1022,2,"瑕疵",0,"未分类(类别01-19以外)","0000001022_00_000465_001010.bmp",+465.434,+1010.153,22992,,,,,,,,,,,,,,,
1023,2,"瑕疵",0,"未分类(类别01-19以外)","0000001023_00_000462_001009.bmp",+462.028,+1009.698,23728,,,,,,,,,,,,,,,
1024,2,"瑕疵",0,"未分类(类别01-19以外)","0000001024_00_000463_001009.bmp",+463.269,+1009.756,23632,,,,,,,,,,,,,,,
1025,2,"瑕疵",0,"未分类(类别01-19以外)","0000001025_00_000460_001009.bmp",+460.243,+1009.594,23904,,,,,,,,,,,,,,,
1026,2,"瑕疵",0,"未分类(类别01-19以外)","0000001026_00_000462_001009.bmp",+462.341,+1009.952,23312,,,,,,,,,,,,,,,
1027,2,"瑕疵",0,"未分类(类别01-19以外)","0000001027_00_000459_001009.bmp",+459.149,+1009.679,23760,,,,,,,,,,,,,,,
1028,2,"瑕疵",0,"未分类(类别01-19以外)","0000001028_00_000460_001009.bmp",+460.098,+1009.737,23664,,,,,,,,,,,,,,,
1029,2,"瑕疵",0,"未分类(类别01-19以外)","0000001029_00_000460_001009.bmp",+460.484,+1009.804,23552,,,,,,,,,,,,,,,
1030,2,"瑕疵",0,"未分类(类别01-19以外)","0000001030_00_000461_001009.bmp",+461.703,+1009.824,23520,,,,,,,,,,,,,,,
1031,2,"瑕疵",0,"未分类(类别01-19以外)","0000001031_00_000459_001009.bmp",+459.024,+1009.708,23712,,,,,,,,,,,,,,,
1032,2,"瑕疵",0,"未分类(类别01-19以外)","0000001032_00_000346_000777.bmp",+346.500,+777.500,32,,,,,,,,,,,,,,,
1033,2,"瑕疵",0,"未分类(类别01-19以外)","0000001033_00_000459_001009.bmp",+459.678,+1009.756,23632,,,,,,,,,,,,,,,
1034,2,"瑕疵",0,"未分类(类别01-19以外)","0000001034_00_000456_001009.bmp",+456.234,+1009.922,23360,,,,,,,,,,,,,,,
1035,2,"瑕疵",0,"未分类(类别01-19以外)","0000001035_00_000459_001009.bmp",+459.059,+1009.843,23488,,,,,,,,,,,,,,,
1036,2,"瑕疵",0,"未分类(类别01-19以外)","0000001036_00_000460_001009.bmp",+460.596,+1009.981,23264,,,,,,,,,,,,,,,
1037,2,"瑕疵",0,"未分类(类别01-19以外)","0000001037_00_000460_001009.bmp",+460.108,+1009.746,23648,,,,,,,,,,,,,,,
1038,2,"瑕疵",0,"未分类(类别01-19以外)","0000001038_00_000457_001009.bmp",+457.956,+1009.814,23536,,,,,,,,,,,,,,,
1039,2,"瑕疵",0,"未分类(类别01-19以外)","0000001039_00_000461_001009.bmp",+461.585,+1009.746,23648,,,,,,,,,,,,,,,
1040,2,"瑕疵",0,"未分类(类别01-19以外)","0000001040_00_000462_001009.bmp",+462.516,+1009.785,23584,,,,,,,,,,,,,,,
1041,2,"瑕疵",0,"未分类(类别01-19以外)","0000001041_00_000461_001009.bmp",+461.757,+1009.883,23424,,,,,,,,,,,,,,,
1042,2,"瑕疵",0,"未分类(类别01-19以外)","0000001042_00_000458_001009.bmp",+458.163,+1009.932,23344,,,,,,,,,,,,,,,
1043,2,"瑕疵",0,"未分类(类别01-19以外)","0000001043_00_000458_001009.bmp",+458.218,+1009.912,23376,,,,,,,,,,,,,,,
1044,2,"瑕疵",0,"未分类(类别01-19以外)","0000001044_00_000461_001009.bmp",+461.323,+1009.804,23552,,,,,,,,,,,,,,,
1045,2,"瑕疵",0,"未分类(类别01-19以外)","0000001045_00_000458_001009.bmp",+458.464,+1009.952,23312,,,,,,,,,,,,,,,
1046,2,"瑕疵",0,"未分类(类别01-19以外)","0000001046_00_000460_001009.bmp",+460.801,+1009.766,23616,,,,,,,,,,,,,,,
1047,2,"瑕疵",0,"未分类(类别01-19以外)","0000001047_00_000462_001009.bmp",+462.271,+1009.843,23488,,,,,,,,,,,,,,,
1048,2,"瑕疵",0,"未分类(类别01-19以外)","0000001048_00_000460_001010.bmp",+460.318,+1010.132,23024,,,,,,,,,,,,,,,
1049,2,"瑕疵",0,"未分类(类别01-19以外)","0000001049_00_000459_001009.bmp",+459.193,+1009.804,23552,,,,,,,,,,,,,,,
1050,2,"瑕疵",0,"未分类(类别01-19以外)","0000001050_00_000459_001009.bmp",+459.129,+1009.952,23312,,,,,,,,,,,,,,,
1051,2,"瑕疵",0,"未分类(类别01-19以外)","0000001051_00_000461_001009.bmp",+461.604,+1009.785,23584,,,,,,,,,,,,,,,
1052,2,"瑕疵",0,"未分类(类别01-19以外)","0000001052_00_000458_001009.bmp",+458.424,+1009.834,23504,,,,,,,,,,,,,,,
1053,2,"瑕疵",0,"未分类(类别01-19以外)","0000001053_00_000458_001009.bmp",+458.568,+1009.785,23584,,,,,,,,,,,,,,,
1054,2,"瑕疵",0,"未分类(类别01-19以外)","0000001054_00_000461_001009.bmp",+461.368,+1009.785,23584,,,,,,,,,,,,,,,
1055,2,"瑕疵",0,"未分类(类别01-19以外)","0000001055_00_000459_001009.bmp",+459.520,+1009.932,23344,,,,,,,,,,,,,,,
1056,2,"瑕疵",0,"未分类(类别01-19以外)","0000001056_00_000456_001010.bmp",+456.660,+1010.041,23168,,,,,,,,,,,,,,,
1057,2,"瑕疵",0,"未分类(类别01-19以外)","0000001057_00_000461_001009.bmp",+461.569,+1009.962,23296,,,,,,,,,,,,,,,
1058,2,"瑕疵",0,"未分类(类别01-19以外)","0000001058_00_000460_001010.bmp",+460.775,+1010.001,23232,,,,,,,,,,,,,,,
1059,2,"瑕疵",0,"未分类(类别01-19以外)","0000001059_00_000461_001009.bmp",+461.146,+1009.698,23728,,,,,,,,,,,,,,,
1060,2,"瑕疵",0,"未分类(类别01-19以外)","0000001060_00_000462_001009.bmp",+462.685,+1009.853,23472,,,,,,,,,,,,,,,
1061,2,"瑕疵",0,"未分类(类别01-19以外)","0000001061_00_000460_001009.bmp",+460.124,+1009.698,23728,,,,,,,,,,,,,,,
1062,2,"瑕疵",0,"未分类(类别01-19以外)","0000001062_00_000458_001009.bmp",+458.587,+1009.795,23568,,,,,,,,,,,,,,,
1063,2,"瑕疵",0,"未分类(类别01-19以外)","0000001063_00_000463_001009.bmp",+463.073,+1009.853,23472,,,,,,,,,,,,,,,
1064,2,"瑕疵",0,"未分类(类别01-19以外)","0000001064_00_000463_001009.bmp",+463.520,+1009.746,23648,,,,,,,,,,,,,,,
1065,2,"瑕疵",0,"未分类(类别01-19以外)","0000001065_00_000459_001009.bmp",+459.124,+1009.785,23584,,,,,,,,,,,,,,,
1066,2,"瑕疵",0,"未分类(类别01-19以外)","0000001066_00_000459_001009.bmp",+459.116,+1009.670,23776,,,,,,,,,,,,,,,
1067,2,"瑕疵",0,"未分类(类别01-19以外)","0000001067_00_000462_001009.bmp",+462.027,+1009.814,23536,,,,,,,,,,,,,,,
1068,2,"瑕疵",0,"未分类(类别01-19以外)","0000001068_00_000456_001009.bmp",+456.850,+1009.853,23472,,,,,,,,,,,,,,,
1069,2,"瑕疵",0,"未分类(类别01-19以外)","0000001069_00_000460_001009.bmp",+460.285,+1009.737,23664,,,,,,,,,,,,,,,
1070,2,"瑕疵",0,"未分类(类别01-19以外)","0000001070_00_000456_001009.bmp",+456.629,+1009.942,23328,,,,,,,,,,,,,,,
1071,2,"瑕疵",0,"未分类(类别01-19以外)","0000001071_00_000458_001009.bmp",+458.938,+1009.737,23664,,,,,,,,,,,,,,,
1072,2,"瑕疵",0,"未分类(类别01-19以外)","0000001072_00_000462_001009.bmp",+462.741,+1009.746,23648,,,,,,,,,,,,,,,
1073,2,"瑕疵",0,"未分类(类别01-19以外)","0000001073_00_000460_001009.bmp",+460.451,+1009.766,23616,,,,,,,,,,,,,,,
1074,2,"瑕疵",0,"未分类(类别01-19以外)","0000001074_00_000461_001009.bmp",+461.661,+1009.795,23568,,,,,,,,,,,,,,,
1075,2,"瑕疵",0,"未分类(类别01-19以外)","0000001075_00_000460_001009.bmp",+460.269,+1009.737,23664,,,,,,,,,,,,,,,
1076,2,"瑕疵",0,"未分类(类别01-19以外)","0000001076_00_000461_001009.bmp",+461.396,+1009.883,23424,,,,,,,,,,,,,,,
1077,2,"瑕疵",0,"未分类(类别01-19以外)","0000001077_00_000461_001009.bmp",+461.315,+1009.679,23760,,,,,,,,,,,,,,,
1078,2,"瑕疵",0,"未分类(类别01-19以外)","0000001078_00_000462_001009.bmp",+462.164,+1009.766,23616,,,,,,,,,,,,,,,
1079,2,"瑕疵",0,"未分类(类别01-19以外)","0000001079_00_000461_001009.bmp",+461.513,+1009.622,23856,,,,,,,,,,,,,,,
1080,2,"瑕疵",0,"未分类(类别01-19以外)","0000001080_00_000461_001009.bmp",+461.066,+1009.660,23792,,,,,,,,,,,,,,,
1081,2,"瑕疵",0,"未分类(类别01-19以外)","0000001081_00_000461_001009.bmp",+461.674,+1009.843,23488,,,,,,,,,,,,,,,
1082,2,"瑕疵",0,"未分类(类别01-19以外)","0000001082_00_000463_001009.bmp",+463.104,+1009.834,23504,,,,,,,,,,,,,,,
1083,2,"瑕疵",0,"未分类(类别01-19以外)","0000001083_00_000462_001009.bmp",+462.311,+1009.708,23712,,,,,,,,,,,,,,,
1084,2,"瑕疵",0,"未分类(类别01-19以外)","0000001084_00_000459_001009.bmp",+459.538,+1009.727,23680,,,,,,,,,,,,,,,
1085,2,"瑕疵",0,"未分类(类别01-19以外)","0000001085_00_000461_001009.bmp",+461.172,+1009.795,23568,,,,,,,,,,,,,,,
1086,2,"瑕疵",0,"未分类(类别01-19以外)","0000001086_00_000460_001009.bmp",+460.824,+1009.843,23488,,,,,,,,,,,,,,,
1087,2,"瑕疵",0,"未分类(类别01-19以外)","0000001087_00_000460_001009.bmp",+460.942,+1009.641,23824,,,,,,,,,,,,,,,
1088,2,"瑕疵",0,"未分类(类别01-19以外)","0000001088_00_000461_001009.bmp",+461.225,+1009.746,23648,,,,,,,,,,,,,,,
1089,2,"瑕疵",0,"未分类(类别01-19以外)","0000001089_00_000461_001009.bmp",+461.173,+1009.641,23824,,,,,,,,,,,,,,,
1090,2,"瑕疵",0,"未分类(类别01-19以外)","0000001090_00_000459_001009.bmp",+459.589,+1009.756,23632,,,,,,,,,,,,,,,
1091,2,"瑕疵",0,"未分类(类别01-19以外)","0000001091_00_000457_001009.bmp",+457.237,+1009.766,23616,,,,,,,,,,,,,,,
1092,2,"瑕疵",0,"未分类(类别01-19以外)","0000001092_00_000461_001009.bmp",+461.237,+1009.641,23824,,,,,,,,,,,,,,,
1093,2,"瑕疵",0,"未分类(类别01-19以外)","0000001093_00_000459_001009.bmp",+459.114,+1009.804,23552,,,,,,,,,,,,,,,
1094,2,"瑕疵",0,"未分类(类别01-19以外)","0000001094_00_000460_001009.bmp",+460.308,+1009.746,23648,,,,,,,,,,,,,,,
1095,2,"瑕疵",0,"未分类(类别01-19以外)","0000001095_00_000461_001009.bmp",+461.005,+1009.603,23888,,,,,,,,,,,,,,,
1096,2,"瑕疵",0,"未分类(类别01-19以外)","0000001096_00_000460_001009.bmp",+460.729,+1009.843,23488,,,,,,,,,,,,,,,
1097,2,"瑕疵",0,"未分类(类别01-19以外)","0000001097_00_000464_001009.bmp",+464.544,+1009.902,23392,,,,,,,,,,,,,,,
1098,2,"瑕疵",0,"未分类(类别01-19以外)","0000001098_00_000460_001009.bmp",+460.530,+1009.651,23808,,,,,,,,,,,,,,,
1099,2,"瑕疵",0,"未分类(类别01-19以外)","0000001099_00_000458_001009.bmp",+458.825,+1009.660,23792,,,,,,,,,,,,,,,
1100,2,"瑕疵",0,"未分类(类别01-19以外)","0000001100_00_000461_001009.bmp",+461.212,+1009.689,23744,,,,,,,,,,,,,,,
1101,2,"瑕疵",0,"未分类(类别01-19以外)","0000001101_00_000716_000691.bmp",+716.500,+691.500,32,,,,,,,,,,,,,,,
1102,2,"瑕疵",0,"未分类(类别01-19以外)","0000001102_00_000461_001009.bmp",+461.018,+1009.843,23488,,,,,,,,,,,,,,,
1103,2,"瑕疵",0,"未分类(类别01-19以外)","0000001103_00_000460_001009.bmp",+460.330,+1009.727,23680,,,,,,,,,,,,,,,
1104,2,"瑕疵",0,"未分类(类别01-19以外)","0000001104_00_000461_001009.bmp",+461.575,+1009.660,23792,,,,,,,,,,,,,,,
1105,2,"瑕疵",0,"未分类(类别01-19以外)","0000001105_00_000461_001009.bmp",+461.021,+1009.708,23712,,,,,,,,,,,,,,,
1106,2,"瑕疵",0,"未分类(类别01-19以外)","0000001106_00_000462_001009.bmp",+462.150,+1009.766,23616,,,,,,,,,,,,,,,
1107,2,"瑕疵",0,"未分类(类别01-19以外)","0000001107_00_000461_001009.bmp",+461.287,+1009.622,23856,,,,,,,,,,,,,,,
1108,2,"瑕疵",0,"未分类(类别01-19以外)","0000001108_00_000527_000824.bmp",+527.833,+824.833,48,,,,,,,,,,,,,,,
1109,2,"瑕疵",0,"未分类(类别01-19以外)","0000001109_00_000461_001009.bmp",+461.187,+1009.873,23440,,,,,,,,,,,,,,,
1110,2,"瑕疵",0,"未分类(类别01-19以外)","0000001110_00_000461_001009.bmp",+461.556,+1009.651,23808,,,,,,,,,,,,,,,
1111,2,"瑕疵",0,"未分类(类别01-19以外)","0000001111_00_000458_001010.bmp",+458.859,+1010.021,23200,,,,,,,,,,,,,,,
1112,2,"瑕疵",0,"未分类(类别01-19以外)","0000001112_00_000461_001009.bmp",+461.184,+1009.575,23936,,,,,,,,,,,,,,,
1113,2,"瑕疵",0,"未分类(类别01-19以外)","0000001113_00_000459_001009.bmp",+459.573,+1009.873,23440,,,,,,,,,,,,,,,
1114,2,"瑕疵",0,"未分类(类别01-19以外)","0000001114_00_000461_001009.bmp",+461.732,+1009.892,23408,,,,,,,,,,,,,,,
1115,2,"瑕疵",0,"未分类(类别01-19以外)","0000001115_00_000460_001009.bmp",+460.810,+1009.962,23296,,,,,,,,,,,,,,,
1116,2,"瑕疵",0,"未分类(类别01-19以外)","0000001116_00_000460_001009.bmp",+460.402,+1009.991,23248,,,,,,,,,,,,,,,
1117,2,"瑕疵",0,"未分类(类别01-19以外)","0000001117_00_000458_001009.bmp",+458.739,+1009.785,23584,,,,,,,,,,,,,,,
1118,2,"瑕疵",0,"未分类(类别01-19以外)","0000001118_00_000458_001010.bmp",+458.690,+1010.011,23216,,,,,,,,,,,,,,,
1119,2,"瑕疵",0,"未分类(类别01-19以外)","0000001119_00_000458_001010.bmp",+458.014,+1010.122,23040,,,,,,,,,,,,,,,
1120,2,"瑕疵",0,"未分类(类别01-19以外)","0000001120_00_000456_001010.bmp",+456.627,+1010.021,23200,,,,,,,,,,,,,,,
1121,2,"瑕疵",0,"未分类(类别01-19以外)","0000001121_00_000456_001009.bmp",+456.549,+1009.902,23392,,,,,,,,,,,,,,,
1122,2,"瑕疵",0,"未分类(类别01-19以外)","0000001122_00_000460_001010.bmp",+460.416,+1010.011,23216,,,,,,,,,,,,,,,
1123,2,"瑕疵",0,"未分类(类别01-19以外)","0000001123_00_000460_001009.bmp",+460.044,+1009.632,23840,,,,,,,,,,,,,,,
1124,2,"瑕疵",0,"未分类(类别01-19以外)","0000001124_00_000457_001009.bmp",+457.800,+1009.775,23600,,,,,,,,,,,,,,,
1125,2,"瑕疵",0,"未分类(类别01-19以外)","0000001125_00_000462_001009.bmp",+462.078,+1009.727,23680,,,,,,,,,,,,,,,
1126,2,"瑕疵",0,"未分类(类别01-19以外)","0000001126_00_000461_001009.bmp",+461.309,+1009.775,23600,,,,,,,,,,,,,,,
1127,2,"瑕疵",0,"未分类(类别01-19以外)","0000001127_00_000460_001009.bmp",+460.505,+1009.708,23712,,,,,,,,,,,,,,,
